i,time,open,high,low,close,volume,date
15735,1617976800000.0,58390.16,58530.0,58024.0,58358.48,2593.210819,2021-04-09 14:00:00
15736,1617980400000.0,58358.49,58369.63,58051.0,58240.0,1701.007847,2021-04-09 15:00:00
15737,1617984000000.0,58239.99,58291.04,57870.57,58207.56,2274.286624,2021-04-09 16:00:00
15738,1617987600000.0,58207.56,58447.89,58080.57,58405.08,1407.368662,2021-04-09 17:00:00
15739,1617991200000.0,58405.02,58528.0,58240.35,58381.84,1390.507909,2021-04-09 18:00:00
15740,1617994800000.0,58381.85,58499.0,58208.33,58370.59,1288.287785,2021-04-09 19:00:00
15741,1617998400000.0,58370.59,58600.0,58263.47,58331.66,1388.154447,2021-04-09 20:00:00
15742,1618002000000.0,58331.65,58514.07,58310.97,58361.24,888.460055,2021-04-09 21:00:00
15743,1618005600000.0,58361.24,58361.24,58025.0,58086.38,1284.14011,2021-04-09 22:00:00
15744,1618009200000.0,58086.37,58181.39,57873.31,58142.54,1487.528013,2021-04-09 23:00:00
15745,1618012800000.0,58142.55,58327.9,57900.01,58109.08,1547.050745,2021-04-10 00:00:00
15746,1618016400000.0,58109.08,58435.72,58072.92,58413.52,1476.432913,2021-04-10 01:00:00
15747,1618020000000.0,58414.98,58733.0,58334.82,58721.55,1680.436608,2021-04-10 02:00:00
15748,1618023600000.0,58721.22,59238.27,58707.1,59229.5,4519.509551,2021-04-10 03:00:00
15749,1618027200000.0,59229.5,61232.83,59229.5,61074.09,11794.107861,2021-04-10 04:00:00
15750,1618030800000.0,61074.09,61500.0,60663.1,60851.92,5998.781763,2021-04-10 05:00:00
15751,1618034400000.0,60851.91,61050.0,60521.01,60576.8,2869.435605,2021-04-10 06:00:00
15752,1618038000000.0,60576.8,60816.9,60333.0,60480.4,3925.458861,2021-04-10 07:00:00
15753,1618041600000.0,60480.4,60821.58,60338.54,60534.89,2426.387609,2021-04-10 08:00:00
15754,1618045200000.0,60534.89,60803.0,60452.65,60772.73,1891.513568,2021-04-10 09:00:00
15755,1618048800000.0,60772.73,60997.18,60515.88,60659.02,1957.635669,2021-04-10 10:00:00
15756,1618052400000.0,60659.02,60723.38,60500.0,60575.94,1553.650081,2021-04-10 11:00:00
15757,1618056000000.0,60575.94,60800.0,59811.74,60088.62,3523.271144,2021-04-10 12:00:00
15758,1618059600000.0,60088.61,60490.0,59981.06,60465.89,2381.214252,2021-04-10 13:00:00
15759,1618063200000.0,60465.88,60499.0,60255.0,60398.19,2006.878229,2021-04-10 14:00:00
15760,1618066800000.0,60398.19,60465.94,60106.85,60247.26,2082.226622,2021-04-10 15:00:00
15761,1618070400000.0,60247.26,60550.0,60116.14,60265.0,2397.70075,2021-04-10 16:00:00
15762,1618074000000.0,60265.0,60265.0,59920.86,60100.48,2358.924027,2021-04-10 17:00:00
15763,1618077600000.0,60100.48,60115.82,59572.64,60020.0,2460.215042,2021-04-10 18:00:00
15764,1618081200000.0,60020.0,60020.01,59550.0,59567.38,1490.84532,2021-04-10 19:00:00
15765,1618084800000.0,59567.38,59800.0,58374.61,58615.28,3793.833218,2021-04-10 20:00:00
15766,1618088400000.0,58619.72,59256.36,58485.84,59161.03,2360.073159,2021-04-10 21:00:00
15767,1618092000000.0,59161.04,59399.84,59013.79,59029.17,1603.625597,2021-04-10 22:00:00
15768,1618095600000.0,59029.17,59842.63,59008.39,59769.13,1807.215923,2021-04-10 23:00:00
15769,1618099200000.0,59769.13,60429.56,59544.94,60148.5,3267.635378,2021-04-11 00:00:00
15770,1618102800000.0,60148.5,60600.0,60036.58,60594.67,1914.398174,2021-04-11 01:00:00
15771,1618106400000.0,60594.67,60594.68,60262.53,60509.7,1210.228989,2021-04-11 02:00:00
15772,1618110000000.0,60509.7,60699.0,60202.69,60268.58,1441.270928,2021-04-11 03:00:00
15773,1618113600000.0,60268.58,60328.0,59777.77,59906.6,1697.500794,2021-04-11 04:00:00
15774,1618117200000.0,59906.59,60012.05,59535.52,59679.97,2572.829914,2021-04-11 05:00:00
15775,1618120800000.0,59679.96,59909.68,59339.83,59735.0,2046.862344,2021-04-11 06:00:00
15776,1618124400000.0,59735.01,59790.15,59400.0,59655.49,1192.611866,2021-04-11 07:00:00
15777,1618128000000.0,59655.5,60144.7,59655.49,59961.81,1433.554804,2021-04-11 08:00:00
15778,1618131600000.0,59961.81,60045.0,59455.09,59676.2,1743.375163,2021-04-11 09:00:00
15779,1618135200000.0,59676.2,59950.81,59500.0,59599.99,1608.373258,2021-04-11 10:00:00
15780,1618138800000.0,59600.0,59860.87,59450.0,59721.84,1669.713692,2021-04-11 11:00:00
15781,1618142400000.0,59721.85,59844.0,59449.93,59724.45,1722.788442,2021-04-11 12:00:00
15782,1618146000000.0,59724.44,59746.0,59232.52,59340.55,1816.723554,2021-04-11 13:00:00
15783,1618149600000.0,59340.54,59664.98,59250.0,59570.77,1626.838611,2021-04-11 14:00:00
15784,1618153200000.0,59573.36,59780.06,59558.0,59645.46,1515.938864,2021-04-11 15:00:00
15785,1618156800000.0,59645.45,59785.37,59480.0,59569.4,1802.114348,2021-04-11 16:00:00
15786,1618160400000.0,59569.41,59975.95,59405.18,59864.39,2132.313387,2021-04-11 17:00:00
15787,1618164000000.0,59864.39,59948.89,59758.63,59865.0,1183.987714,2021-04-11 18:00:00
15788,1618167600000.0,59865.01,60190.0,59557.13,59705.53,1932.371834,2021-04-11 19:00:00
15789,1618171200000.0,59705.53,59820.0,59479.0,59707.8,1158.885152,2021-04-11 20:00:00
15790,1618174800000.0,59707.79,59707.81,59488.57,59610.72,967.262478,2021-04-11 21:00:00
15791,1618178400000.0,59610.72,60130.57,59433.29,60101.68,2000.612746,2021-04-11 22:00:00
15792,1618182000000.0,60101.68,60107.96,59760.0,60002.43,1498.522957,2021-04-11 23:00:00
15793,1618185600000.0,59998.8,60355.0,59605.0,59830.28,1825.011152,2021-04-12 00:00:00
15794,1618189200000.0,59830.28,60147.9,59800.0,59865.36,1521.296424,2021-04-12 01:00:00
15795,1618192800000.0,59865.36,59922.88,59586.01,59694.25,1268.139445,2021-04-12 02:00:00
15796,1618196400000.0,59694.26,60456.29,59665.0,60368.96,2098.575788,2021-04-12 03:00:00
15797,1618200000000.0,60368.95,60607.0,60056.0,60126.54,2502.185128,2021-04-12 04:00:00
15798,1618203600000.0,60126.54,60287.19,60020.0,60207.01,1552.457457,2021-04-12 05:00:00
15799,1618207200000.0,60207.01,60842.92,60101.19,60826.66,2659.931894,2021-04-12 06:00:00
15800,1618210800000.0,60829.68,61300.0,60636.59,60711.01,4818.506765,2021-04-12 07:00:00
15801,1618214400000.0,60711.0,60840.57,60536.35,60694.42,2470.51527,2021-04-12 08:00:00
15802,1618218000000.0,60694.42,60878.25,59651.0,59992.22,4139.125287,2021-04-12 09:00:00
15803,1618221600000.0,59992.22,60277.76,59350.59,59776.71,4161.93653,2021-04-12 10:00:00
15804,1618225200000.0,59776.71,60269.02,59727.45,60241.5,2995.374453,2021-04-12 11:00:00
15805,1618228800000.0,60241.5,60564.19,60151.03,60421.84,2578.459033,2021-04-12 12:00:00
15806,1618232400000.0,60421.84,60584.28,60280.0,60304.69,2386.622666,2021-04-12 13:00:00
15807,1618236000000.0,60301.04,60345.5,59873.04,59888.44,2994.841826,2021-04-12 14:00:00
15808,1618239600000.0,59888.45,60129.43,59610.96,59986.83,3077.065446,2021-04-12 15:00:00
15809,1618243200000.0,59986.82,60112.36,59703.02,59972.5,2692.01222,2021-04-12 16:00:00
15810,1618246800000.0,59972.5,59972.5,59725.35,59749.4,1724.629658,2021-04-12 17:00:00
15811,1618250400000.0,59749.41,60018.0,59680.9,59988.95,1312.920477,2021-04-12 18:00:00
15812,1618254000000.0,59988.94,60223.0,59881.28,60090.41,1331.638954,2021-04-12 19:00:00
15813,1618257600000.0,60090.42,60241.32,59922.22,60049.92,1697.705759,2021-04-12 20:00:00
15814,1618261200000.0,60049.92,60073.8,59759.05,59992.53,1349.30976,2021-04-12 21:00:00
15815,1618264800000.0,59992.53,60072.3,59850.0,60044.75,1418.174164,2021-04-12 22:00:00
15816,1618268400000.0,60044.75,60100.0,59859.06,59860.0,1798.601561,2021-04-12 23:00:00
15817,1618272000000.0,59860.01,60473.0,59805.15,60452.35,2540.404587,2021-04-13 00:00:00
15818,1618275600000.0,60452.35,60780.26,60215.0,60641.13,3057.550989,2021-04-13 01:00:00
15819,1618279200000.0,60641.13,60951.27,60571.42,60829.01,3023.477817,2021-04-13 02:00:00
15820,1618282800000.0,60829.01,61100.0,60435.28,60493.43,3358.73602,2021-04-13 03:00:00
15821,1618286400000.0,60493.43,60650.0,60330.74,60585.4,2385.72594,2021-04-13 04:00:00
15822,1618290000000.0,60585.4,60814.16,60470.0,60668.74,1937.134735,2021-04-13 05:00:00
15823,1618293600000.0,60668.74,61415.5,60450.25,60719.86,5124.405057,2021-04-13 06:00:00
15824,1618297200000.0,60719.86,61190.0,60582.21,61050.99,2717.23696,2021-04-13 07:00:00
15825,1618300800000.0,61050.99,62878.0,61046.45,62711.51,11272.865488,2021-04-13 08:00:00
15826,1618304400000.0,62711.51,63287.88,62300.88,62924.24,6333.624079,2021-04-13 09:00:00
15827,1618308000000.0,62924.23,63100.0,62458.0,62745.56,4400.767576,2021-04-13 10:00:00
15828,1618311600000.0,62745.56,63093.82,62500.0,62942.21,3337.013558,2021-04-13 11:00:00
15829,1618315200000.0,62942.21,63260.0,62790.85,62973.25,4125.909956,2021-04-13 12:00:00
15830,1618318800000.0,62973.24,63019.97,62500.0,62787.35,4190.261038,2021-04-13 13:00:00
15831,1618322400000.0,62787.36,63031.34,62595.66,62920.99,2414.092233,2021-04-13 14:00:00
15832,1618326000000.0,62921.0,63657.86,62740.0,63331.83,4259.095727,2021-04-13 15:00:00
15833,1618329600000.0,63331.83,63777.77,62988.0,63150.79,4000.923562,2021-04-13 16:00:00
15834,1618333200000.0,63150.79,63364.75,63026.46,63332.85,2346.347961,2021-04-13 17:00:00
15835,1618336800000.0,63328.84,63548.7,62550.0,62641.77,3188.866516,2021-04-13 18:00:00
15836,1618340400000.0,62641.77,63046.13,62530.0,62997.02,2382.821555,2021-04-13 19:00:00
15837,1618344000000.0,62997.02,63210.0,62842.99,63167.72,1589.748821,2021-04-13 20:00:00
15838,1618347600000.0,63167.72,63320.0,62859.43,63139.99,1360.995683,2021-04-13 21:00:00
15839,1618351200000.0,63139.97,63300.0,62867.02,63238.81,1618.455859,2021-04-13 22:00:00
15840,1618354800000.0,63238.81,63666.0,63200.0,63575.0,1882.227029,2021-04-13 23:00:00
15841,1618358400000.0,63575.01,63869.99,63208.97,63315.03,2542.54651,2021-04-14 00:00:00
15842,1618362000000.0,63315.03,63484.16,63082.0,63446.84,2449.739766,2021-04-14 01:00:00
15843,1618365600000.0,63446.84,63459.53,63088.5,63208.66,1715.991618,2021-04-14 02:00:00
15844,1618369200000.0,63208.64,63865.0,63063.32,63749.19,2653.389128,2021-04-14 03:00:00
15845,1618372800000.0,63749.19,64280.0,63605.85,64268.97,3136.566814,2021-04-14 04:00:00
15846,1618376400000.0,64268.97,64720.0,63890.54,64038.49,4224.556908,2021-04-14 05:00:00
15847,1618380000000.0,64038.48,64854.0,63915.0,64577.26,4207.951122,2021-04-14 06:00:00
15848,1618383600000.0,64577.25,64655.0,64280.0,64288.8,2682.621518,2021-04-14 07:00:00
15849,1618387200000.0,64288.8,64565.54,63368.0,63928.57,3931.25458,2021-04-14 08:00:00
15850,1618390800000.0,63928.58,64165.0,63012.84,63568.42,4808.785992,2021-04-14 09:00:00
15851,1618394400000.0,63568.41,64151.97,63431.98,64099.99,3544.018237,2021-04-14 10:00:00
15852,1618398000000.0,64100.0,64787.98,64084.64,64511.21,3597.696262,2021-04-14 11:00:00
15853,1618401600000.0,64509.48,64640.58,63631.58,63871.42,3852.323304,2021-04-14 12:00:00
15854,1618405200000.0,63871.41,64466.66,63597.23,63772.67,3584.128345,2021-04-14 13:00:00
15855,1618408800000.0,63777.69,63782.09,62550.0,62996.12,5974.141695,2021-04-14 14:00:00
15856,1618412400000.0,62997.9,63383.0,62345.67,63045.02,4378.384772,2021-04-14 15:00:00
15857,1618416000000.0,63045.03,63680.0,62800.0,63484.79,3756.47563,2021-04-14 16:00:00
15858,1618419600000.0,63484.79,63764.62,62231.49,62250.14,3905.678478,2021-04-14 17:00:00
15859,1618423200000.0,62250.14,62697.53,61568.0,62119.26,5025.114605,2021-04-14 18:00:00
15860,1618426800000.0,62119.26,62496.45,61301.0,62150.04,4727.102401,2021-04-14 19:00:00
15861,1618430400000.0,62150.03,62479.08,61873.51,62397.39,1987.51545,2021-04-14 20:00:00
15862,1618434000000.0,62397.39,62838.18,62363.5,62773.65,2128.235856,2021-04-14 21:00:00
15863,1618437600000.0,62773.65,63048.82,62550.0,62842.13,1932.972332,2021-04-14 22:00:00
15864,1618441200000.0,62842.13,63062.38,62580.37,62959.53,1869.15267,2021-04-14 23:00:00
15865,1618444800000.0,62959.53,63491.45,62705.0,62705.01,2533.740053,2021-04-15 00:00:00
15866,1618448400000.0,62705.0,63171.87,62610.49,62660.02,1976.245139,2021-04-15 01:00:00
15867,1618452000000.0,62660.01,63075.0,62333.55,62821.63,1935.99892,2021-04-15 02:00:00
15868,1618455600000.0,62821.64,63243.64,62660.01,63056.61,1956.330202,2021-04-15 03:00:00
15869,1618459200000.0,63056.62,63460.22,62892.49,62950.08,1920.973428,2021-04-15 04:00:00
15870,1618462800000.0,62950.11,63288.87,62706.4,63109.5,1667.496606,2021-04-15 05:00:00
15871,1618466400000.0,63109.49,63299.0,62721.16,62936.19,1782.41775,2021-04-15 06:00:00
15872,1618470000000.0,62936.18,63200.0,62751.36,62842.56,1956.631009,2021-04-15 07:00:00
15873,1618473600000.0,62842.56,63137.92,62501.14,62615.33,2158.775618,2021-04-15 08:00:00
15874,1618477200000.0,62615.32,62829.36,62492.46,62615.42,1958.746693,2021-04-15 09:00:00
15875,1618480800000.0,62615.41,62732.78,62151.0,62154.24,2207.530719,2021-04-15 10:00:00
15876,1618484400000.0,62159.57,62480.35,62020.0,62361.12,2191.041044,2021-04-15 11:00:00
15877,1618488000000.0,62359.11,62737.76,62347.36,62635.71,1747.192166,2021-04-15 12:00:00
15878,1618491600000.0,62637.79,63074.05,62604.12,62918.66,2405.383364,2021-04-15 13:00:00
15879,1618495200000.0,62918.66,62993.53,62544.78,62627.28,2186.567976,2021-04-15 14:00:00
15880,1618498800000.0,62627.28,62763.24,62384.79,62715.18,2173.69562,2021-04-15 15:00:00
15881,1618502400000.0,62715.17,62980.0,62470.37,62665.57,2618.726894,2021-04-15 16:00:00
15882,1618506000000.0,62665.57,62717.82,62308.0,62581.43,1712.234047,2021-04-15 17:00:00
15883,1618509600000.0,62581.42,62840.36,62500.41,62733.84,1710.743636,2021-04-15 18:00:00
15884,1618513200000.0,62733.84,63573.02,62726.02,63363.29,4049.453314,2021-04-15 19:00:00
15885,1618516800000.0,63363.29,63592.24,63181.37,63350.89,3047.729738,2021-04-15 20:00:00
15886,1618520400000.0,63350.88,63800.0,63226.72,63369.5,2038.260233,2021-04-15 21:00:00
15887,1618524000000.0,63369.51,63518.22,63179.2,63252.27,2054.258481,2021-04-15 22:00:00
15888,1618527600000.0,63252.27,63339.99,62963.78,63159.98,1659.52769,2021-04-15 23:00:00
15889,1618531200000.0,63158.74,63520.61,63035.71,63360.0,3006.827351,2021-04-16 00:00:00
15890,1618534800000.0,63360.0,63472.41,62684.01,63015.01,4018.264148,2021-04-16 01:00:00
15891,1618538400000.0,63015.01,63211.7,62727.62,62830.43,3324.602377,2021-04-16 02:00:00
15892,1618542000000.0,62830.42,63200.0,62716.8,62937.91,2834.114157,2021-04-16 03:00:00
15893,1618545600000.0,62942.41,62961.81,61500.0,61658.05,5323.833118,2021-04-16 04:00:00
15894,1618549200000.0,61658.05,62187.64,61415.4,61799.59,4942.37151,2021-04-16 05:00:00
15895,1618552800000.0,61804.04,61804.04,61057.5,61455.69,5328.528357,2021-04-16 06:00:00
15896,1618556400000.0,61455.69,61637.96,61025.0,61414.83,3183.223378,2021-04-16 07:00:00
15897,1618560000000.0,61414.88,61607.83,61122.0,61191.91,2901.917131,2021-04-16 08:00:00
15898,1618563600000.0,61193.23,61264.46,60400.0,60643.79,5366.020212,2021-04-16 09:00:00
15899,1618567200000.0,60643.8,60969.5,60240.0,60247.54,4291.517046,2021-04-16 10:00:00
15900,1618570800000.0,60247.53,60880.0,60000.0,60853.81,5641.587599,2021-04-16 11:00:00
15901,1618574400000.0,60853.8,61011.22,60523.63,60716.32,4603.038648,2021-04-16 12:00:00
15902,1618578000000.0,60716.32,61173.22,60250.0,60546.68,6787.971502,2021-04-16 13:00:00
15903,1618581600000.0,60546.67,61460.35,60519.99,61256.63,5610.384857,2021-04-16 14:00:00
15904,1618585200000.0,61256.63,61627.0,61093.98,61551.62,3483.192984,2021-04-16 15:00:00
15905,1618588800000.0,61551.62,61800.39,61139.9,61722.39,5361.912921,2021-04-16 16:00:00
15906,1618592400000.0,61722.39,61848.94,61555.0,61572.03,2701.209617,2021-04-16 17:00:00
15907,1618596000000.0,61572.03,61823.74,61105.0,61817.56,2369.505443,2021-04-16 18:00:00
15908,1618599600000.0,61817.55,61877.0,61374.6,61713.43,2297.008779,2021-04-16 19:00:00
15909,1618603200000.0,61713.42,62000.0,61625.02,61914.7,2395.100497,2021-04-16 20:00:00
15910,1618606800000.0,61914.7,62087.98,61720.01,61727.45,1857.257354,2021-04-16 21:00:00
15911,1618610400000.0,61727.46,61979.32,61522.46,61547.33,2040.098696,2021-04-16 22:00:00
15912,1618614000000.0,61547.32,61663.75,61333.0,61334.8,2094.652202,2021-04-16 23:00:00
15913,1618617600000.0,61334.81,61740.04,61114.14,61439.99,2750.437848,2021-04-17 00:00:00
15914,1618621200000.0,61439.99,62010.0,61439.98,61887.24,2763.890141,2021-04-17 01:00:00
15915,1618624800000.0,61887.25,62308.67,61887.25,62164.89,2278.202602,2021-04-17 02:00:00
15916,1618628400000.0,62164.89,62506.05,61911.13,62372.27,2461.15624,2021-04-17 03:00:00
15917,1618632000000.0,62372.27,62464.38,62090.98,62221.03,2306.579408,2021-04-17 04:00:00
15918,1618635600000.0,62221.02,62287.28,61990.77,62159.71,1832.882067,2021-04-17 05:00:00
15919,1618639200000.0,62159.71,62181.53,61857.55,62000.75,1683.228638,2021-04-17 06:00:00
15920,1618642800000.0,62000.75,62305.0,61950.0,62114.99,1946.461233,2021-04-17 07:00:00
15921,1618646400000.0,62114.99,62400.0,62114.99,62399.86,2024.351333,2021-04-17 08:00:00
15922,1618650000000.0,62399.87,62458.28,61480.24,61711.29,3209.259242,2021-04-17 09:00:00
15923,1618653600000.0,61711.29,61891.33,61258.08,61365.23,2463.645618,2021-04-17 10:00:00
15924,1618657200000.0,61365.24,61455.0,60700.55,60886.91,3626.652038,2021-04-17 11:00:00
15925,1618660800000.0,60886.93,61089.85,60500.0,61061.52,3670.469209,2021-04-17 12:00:00
15926,1618664400000.0,61061.52,61187.0,60369.12,61025.41,3425.918475,2021-04-17 13:00:00
15927,1618668000000.0,61025.4,61222.0,60566.79,60610.97,2706.605498,2021-04-17 14:00:00
15928,1618671600000.0,60610.97,60655.5,60094.0,60264.66,3568.085586,2021-04-17 15:00:00
15929,1618675200000.0,60264.65,60685.51,59842.28,60377.01,3064.463258,2021-04-17 16:00:00
15930,1618678800000.0,60377.01,60592.95,59637.12,59705.62,2492.896022,2021-04-17 17:00:00
15931,1618682400000.0,59705.62,60525.8,59580.91,60379.99,2711.69592,2021-04-17 18:00:00
15932,1618686000000.0,60380.0,60785.0,60379.99,60705.02,1948.025682,2021-04-17 19:00:00
15933,1618689600000.0,60705.02,60887.07,60600.6,60802.38,1409.803915,2021-04-17 20:00:00
15934,1618693200000.0,60802.38,60955.0,60558.43,60713.98,1442.927726,2021-04-17 21:00:00
15935,1618696800000.0,60713.98,60819.95,60354.55,60633.78,1183.638388,2021-04-17 22:00:00
15936,1618700400000.0,60633.77,60804.57,59969.98,60006.66,1940.980041,2021-04-17 23:00:00
15937,1618704000000.0,60006.67,60499.0,59312.07,59386.59,3718.924307,2021-04-18 00:00:00
15938,1618707600000.0,59386.59,59737.31,58955.57,59220.01,4368.950424,2021-04-18 01:00:00
15939,1618711200000.0,59220.01,59481.79,58598.8,58804.21,4308.351015,2021-04-18 02:00:00
15940,1618714800000.0,58804.21,58984.69,50931.3,55014.46,15734.66463,2021-04-18 03:00:00
15941,1618718400000.0,55000.01,56033.92,53924.76,54829.24,12867.051882,2021-04-18 04:00:00
15942,1618722000000.0,54854.55,55850.0,54732.39,55569.18,6830.288929,2021-04-18 05:00:00
15943,1618725600000.0,55569.18,56381.0,55300.0,55728.66,5883.895972,2021-04-18 06:00:00
15944,1618729200000.0,55731.24,56527.04,55716.55,56180.34,4968.788579,2021-04-18 07:00:00
15945,1618732800000.0,56184.51,56498.0,54459.56,54953.65,7610.111419,2021-04-18 08:00:00
15946,1618736400000.0,54954.85,55294.21,54023.13,54964.61,7417.942167,2021-04-18 09:00:00
15947,1618740000000.0,54972.0,55364.11,54517.32,54640.93,4730.980604,2021-04-18 10:00:00
15948,1618743600000.0,54640.93,55079.62,53064.66,53308.92,5731.462727,2021-04-18 11:00:00
15949,1618747200000.0,53299.32,54999.71,53200.0,54947.24,6205.208238,2021-04-18 12:00:00
15950,1618750800000.0,54947.24,55309.34,54620.26,55169.06,4024.553454,2021-04-18 13:00:00
15951,1618754400000.0,55169.06,55774.23,55004.11,55135.56,4293.667419,2021-04-18 14:00:00
15952,1618758000000.0,55135.56,55574.23,54700.0,55452.45,4240.963043,2021-04-18 15:00:00
15953,1618761600000.0,55452.45,55967.66,55232.32,55432.76,4412.954789,2021-04-18 16:00:00
15954,1618765200000.0,55432.77,55645.01,54859.75,55150.01,2842.333004,2021-04-18 17:00:00
15955,1618768800000.0,55151.12,55685.27,54982.02,55473.86,2277.497083,2021-04-18 18:00:00
15956,1618772400000.0,55473.85,55817.54,55286.72,55720.66,2318.986866,2021-04-18 19:00:00
15957,1618776000000.0,55720.66,56288.58,55709.86,56179.99,2711.094549,2021-04-18 20:00:00
15958,1618779600000.0,56179.99,56363.0,55537.48,56300.01,2271.066583,2021-04-18 21:00:00
15959,1618783200000.0,56300.01,56688.28,56004.33,56535.85,2828.70946,2021-04-18 22:00:00
15960,1618786800000.0,56535.84,56600.0,56008.0,56150.01,2283.684681,2021-04-18 23:00:00
15961,1618790400000.0,56150.01,56841.89,55690.62,56771.94,3197.231432,2021-04-19 00:00:00
15962,1618794000000.0,56771.94,57099.91,56650.0,56757.4,2963.581032,2021-04-19 01:00:00
15963,1618797600000.0,56757.16,57222.0,56530.75,56883.43,2157.614801,2021-04-19 02:00:00
15964,1618801200000.0,56883.43,57291.0,56700.36,57030.9,2340.955612,2021-04-19 03:00:00
15965,1618804800000.0,57030.9,57171.73,56679.8,56951.86,2053.326189,2021-04-19 04:00:00
15966,1618808400000.0,56951.86,56965.3,56410.68,56500.0,2456.752607,2021-04-19 05:00:00
15967,1618812000000.0,56500.01,57339.8,56500.0,57249.99,2761.083254,2021-04-19 06:00:00
15968,1618815600000.0,57249.99,57485.46,57020.3,57323.35,3296.957371,2021-04-19 07:00:00
15969,1618819200000.0,57323.34,57526.81,56750.89,56778.8,4559.232894,2021-04-19 08:00:00
15970,1618822800000.0,56778.8,57098.86,56574.76,56681.9,3806.844848,2021-04-19 09:00:00
15971,1618826400000.0,56681.9,56785.5,56120.03,56522.65,4638.640988,2021-04-19 10:00:00
15972,1618830000000.0,56522.65,57323.99,56462.0,57107.4,3461.991479,2021-04-19 11:00:00
15973,1618833600000.0,57107.41,57142.2,56443.27,56515.7,2616.438302,2021-04-19 12:00:00
15974,1618837200000.0,56515.7,56783.36,56002.56,56630.91,4129.633471,2021-04-19 13:00:00
15975,1618840800000.0,56630.9,56635.1,55073.39,55439.86,7232.540775,2021-04-19 14:00:00
15976,1618844400000.0,55439.86,55475.3,54221.58,54585.22,6961.912914,2021-04-19 15:00:00
15977,1618848000000.0,54581.82,55554.0,54351.67,54826.99,4996.35731,2021-04-19 16:00:00
15978,1618851600000.0,54826.99,55491.64,54560.53,55369.68,2626.419804,2021-04-19 17:00:00
15979,1618855200000.0,55369.68,55826.49,55300.31,55635.03,2181.159165,2021-04-19 18:00:00
15980,1618858800000.0,55635.03,56100.0,55387.25,55930.94,2219.584181,2021-04-19 19:00:00
15981,1618862400000.0,55930.94,56410.0,55750.0,56130.02,2160.199067,2021-04-19 20:00:00
15982,1618866000000.0,56130.02,56600.0,55678.63,56245.2,1789.107932,2021-04-19 21:00:00
15983,1618869600000.0,56245.2,56348.05,55795.95,55993.56,1428.676676,2021-04-19 22:00:00
15984,1618873200000.0,55993.56,56199.74,55517.45,55633.14,2192.800163,2021-04-19 23:00:00
15985,1618876800000.0,55633.14,55792.15,54328.78,54631.29,5959.820842,2021-04-20 00:00:00
15986,1618880400000.0,54631.29,55378.42,54237.04,54764.12,3262.764215,2021-04-20 01:00:00
15987,1618891200000.0,54764.13,55350.28,54567.79,55258.63,1818.062278,2021-04-20 04:00:00
15988,1618894800000.0,55258.64,55486.31,54691.87,54950.04,2658.617538,2021-04-20 05:00:00
15989,1618898400000.0,54950.04,55189.97,53501.01,53856.35,4276.743236,2021-04-20 06:00:00
15990,1618902000000.0,53856.36,54431.04,53329.96,54410.57,3889.653608,2021-04-20 07:00:00
15991,1618905600000.0,54410.57,55313.9,54230.38,55220.29,3227.006177,2021-04-20 08:00:00
15992,1618909200000.0,55220.3,55433.4,54781.59,54889.16,2858.553356,2021-04-20 09:00:00
15993,1618912800000.0,54889.15,56239.31,54824.81,55908.52,4372.322489,2021-04-20 10:00:00
15994,1618916400000.0,55908.52,56419.13,55680.64,56266.83,2774.06053,2021-04-20 11:00:00
15995,1618920000000.0,56266.83,56290.31,55604.73,55801.14,2705.944348,2021-04-20 12:00:00
15996,1618923600000.0,55801.13,56320.55,55693.69,56317.99,2723.866998,2021-04-20 13:00:00
15997,1618927200000.0,56318.0,56455.93,55200.0,55336.14,4285.544393,2021-04-20 14:00:00
15998,1618930800000.0,55336.14,55567.87,54649.58,55323.19,3870.66336,2021-04-20 15:00:00
15999,1618934400000.0,55323.18,55798.28,55099.63,55784.86,3801.773065,2021-04-20 16:00:00
16000,1618934400000.0,55323.18,55798.28,55099.63,55784.86,3801.773065,2021-04-20 16:00:00
16001,1618938000000.0,55784.86,55935.0,55465.15,55871.72,2436.867565,2021-04-20 17:00:00
16002,1618941600000.0,55871.72,56500.0,55707.69,56253.81,3648.740969,2021-04-20 18:00:00
16003,1618945200000.0,56254.98,56782.0,56176.02,56572.44,3592.81465,2021-04-20 19:00:00
16004,1618948800000.0,56572.44,57076.24,56347.84,56725.0,3872.758905,2021-04-20 20:00:00
16005,1618952400000.0,56725.01,57020.77,56424.25,57020.76,2491.567737,2021-04-20 21:00:00
16006,1618956000000.0,57020.76,57050.0,56090.0,56380.0,2308.190909,2021-04-20 22:00:00
16007,1618959600000.0,56380.0,56573.54,56177.97,56425.0,1908.144983,2021-04-20 23:00:00
16008,1618963200000.0,56425.0,56757.91,55582.08,55679.99,3033.111594,2021-04-21 00:00:00
16009,1618966800000.0,55679.99,56205.88,55332.96,56044.2,3248.115675,2021-04-21 01:00:00
16010,1618970400000.0,56044.75,56300.0,55894.95,56109.73,1681.65384,2021-04-21 02:00:00
16011,1618974000000.0,56109.72,56171.39,55170.61,55204.6,2739.027026,2021-04-21 03:00:00
16012,1618977600000.0,55204.6,55559.35,54968.69,55386.31,2542.38839,2021-04-21 04:00:00
16013,1618981200000.0,55386.3,55660.0,55058.54,55408.89,2104.544282,2021-04-21 05:00:00
